predicate;formula;frequency;closest_solution;solution_distance
this/inv5;(all ref0:(one Track)|((ref0 in Junction) <=> (ref0 in (Track . (Track <: succs)))));4;(all ref0:(one Track)|((some ref1:(one (ref0 . (~ (Track <: succs)))),ref2:(one (ref0 . (~ (Track <: succs))))|(ref1 != ref2)) <=> (ref0 in Junction)));12
this/inv6;(all ref0:(one Entry)|(some ref1:(one Signal)|(ref1 in (ref0 . (Track <: signals)))));4;(all ref0:(one Entry)|(some ref1:(one Speed)|(ref1 in (ref0 . (Track <: signals)))));4
this/inv5;(all ref0:(one Track)|(some ref1:(one (Track - ref0)),ref2:(one ((Track - ref0) - ref1))|(((ref0 in (ref1 . (Track <: succs))) && (ref0 in (ref2 . (Track <: succs)))) => (ref0 in Junction))));4;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|((ref0 in (ref1 . (Track <: succs))) && (ref0 in (ref2 . (Track <: succs))) && (ref1 != ref2))) <=> (ref0 in Junction)));11
this/inv3;(all ref0:(one Track),ref1:(one Track)|(((ref0 -> ref1) in (Track <: succs)) => (ref0 !in Exit)));4;(all ref0:(one Track)|((all ref1:(one Track)|((ref0 -> ref1) !in (Track <: succs))) <=> (ref0 in Exit)));10
this/inv10;(all ref0:(one Track)|(some ref1:(one Semaphore)|((Junction in (ref0 . (Track <: succs))) => (ref1 in (ref0 . (Track <: signals))))));4;(all ref0:(one Track)|((some ref1:(one Junction)|(ref1 in (ref0 . (Track <: succs)))) => (some ref2:(one Semaphore)|(ref2 in (ref0 . (Track <: signals))))));9
this/inv5;(all ref0:(one Track),ref1:(one Track),ref2:(one Track)|((! disj[ref0,ref1,ref2]) || (((ref0 in (ref1 . (Track <: succs))) && (ref0 in (ref2 . (Track <: succs)))) <=> (ref0 in Junction))));4;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|((ref0 in (ref1 . (Track <: succs))) && (ref0 in (ref2 . (Track <: succs))) && (ref1 != ref2))) <=> (ref0 in Junction)));15
this/inv1;(all ref0:(one Track)|((Entry in ref0) && (Exit in ref0)));4;((some ref0:(one Track)|(ref0 in Entry)) && (some ref1:(one Track)|(ref1 in Exit)));7
this/inv1;(some Entry);4;(some (Entry -> Exit));2
this/inv2;(all ref0:(one Signal)|(one ref1:(one Track)|(ref0 in ref1)));4;(all ref0:(one Signal)|(one ref1:(one Track)|(ref0 in (ref1 . (Track <: signals)))));6
this/inv5;(all ref0:(one Junction)|(! (lone ((Track <: succs) . ref0))));4;(Junction = {ref0:(one Track)|(! (lone ((Track <: succs) . ref0)))});4
this/inv8;(all ref0:(one Track),ref1:(one Track)|((! disj[ref0,ref1]) || (((ref0 in Entry) && (ref1 in Exit)) => (ref1 in (ref0 . (Track <: succs))))));4;(all ref0:(one Track),ref1:(one Track)|((! disj[ref0,ref1]) || (((ref0 in Entry) && (ref1 in Exit)) => (ref1 in (ref0 . (^ (Track <: succs)))))));5
this/inv4;(all ref0:(one Track)|((ref0 in Entry) => (ref0 !in (Track . (^ (Track <: succs))))));4;(Entry = (Track - (Track . (^ (Track <: succs)))));9
this/inv5;(some ref0:(one Track),ref1:(one Track)|(all ref2:(one Track)|((ref2 in Junction) => ((ref0 != ref1) && ((ref0 -> ref2) in (Track <: succs)) && ((ref1 -> ref2) in (Track <: succs))))));4;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|((ref1 != ref2) && ((ref1 -> ref0) in (Track <: succs)) && ((ref2 -> ref0) in (Track <: succs)))) <=> (ref0 in Junction)));20
this/inv4;(all ref0:(one Track),ref1:(one Track)|((ref0 in Entry) => (ref0 !in (ref1 . (Track <: succs)))));4;(all ref0:(one Track)|((all ref1:(one Track)|(ref0 !in (ref1 . (Track <: succs)))) <=> (ref0 in Entry)));12
this/inv4;((all ref0:(one Entry),ref1:(one Track)|(ref0 !in (ref1 . (^ (Track <: succs))))) && (all ref2:(one Track),ref3:(one Track)|((ref2 !in (ref3 . (Track <: succs))) => (ref2 in Entry))));4;((all ref0:(one Entry),ref1:(one Track)|(ref0 !in (ref1 . (^ (Track <: succs))))) && (all ref2:(one Track)|((ref2 !in (Track . (^ (Track <: succs)))) => (ref2 in Entry))));10
this/inv10;(all ref0:(one Track)|((ref0 in ((Track <: succs) . Junction)) => (one ((ref0 . (Track <: signals)) & Semaphore))));4;(all ref0:(one Track)|((ref0 in ((Track <: succs) . Junction)) => (some ((ref0 . (Track <: signals)) & Semaphore))));4
this/inv3;(all ref0:(one Track),ref1:(one Track)|(((ref0 -> ref1) !in (Track <: succs)) => (ref0 in Exit)));4;(all ref0:(one Track)|((all ref1:(one Track)|((ref0 -> ref1) !in (Track <: succs))) <=> (ref0 in Exit)));6
this/inv9;(all ref0:(one Track),ref1:(one Track)|(((ref0 !in Junction) && (ref1 in (ref0 . (Track <: succs)))) => (some ((ref1 . (Track <: signals)) & Semaphore))));4;(all ref0:(one Track)|((! (some ((ref0 . (Track <: succs)) & Junction))) => (! (some ((ref0 . (Track <: signals)) & Semaphore)))));16
this/inv2;(all ref0:(one Signal)|(one (ref0 . (Track <: signals))));4;(all ref0:(one Signal)|(one (ref0 . (~ (Track <: signals)))));3
this/inv3;(all ref0:(one ((Track - Junction) - Entry))|(no (ref0 . (Track <: succs))));4;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));6
this/inv4;(all ref0:(one Entry),ref1:(one Track)|((ref1 -> ref0) !in (Track <: succs)));4;(all ref0:(one Track)|((all ref1:(one Track)|((ref1 -> ref0) !in (Track <: succs))) <=> (ref0 in Entry)));8
this/inv3;(all ref0:(one Track)|((no ((Track <: succs) . ref0)) <=> (ref0 in Exit)));4;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));4
this/inv9;(all ref0:(one Track)|(((ref0 . (Track <: succs)) !in Junction) => (no ((ref0 . (Track <: signals)) & Semaphore))));4;(all ref0:(one Track)|((no ((ref0 . (Track <: succs)) & Junction)) => (no ((ref0 . (Track <: signals)) & Semaphore))));5
this/inv3;(all ref0:(one Track)|((ref0 in Exit) => (ref0 !in (ref0 . (Track <: succs)))));4;(all ref0:(one Track)|((ref0 !in Exit) <=> (some (ref0 . (Track <: succs)))));9
this/inv3;(all ref0:(one univ)|((ref0 in Exit) => (no (ref0 . (^ (Track <: succs))))));4;(all ref0:(one Track)|((ref0 !in Exit) <=> (some (ref0 . (^ (Track <: succs))))));8
this/inv1;(all ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) && (ref1 in Track)));4;(some ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) && (ref1 in Track)));4
this/inv6;(Speed in (Entry . (Track <: signals)));4;(Entry in ((Track <: signals) . Speed));4
this/inv10;(all ref0:(one Track)|(some ref1:(one Junction)|(((ref0 -> ref1) in (Track <: succs)) => (some ref2:(one Semaphore)|((ref0 -> ref2) in (Track <: signals))))));4;(all ref0:(one Junction),ref1:(one Track)|(some ref2:(one Semaphore)|((ref0 in (ref1 . (Track <: succs))) => ((ref1 -> ref2) in (Track <: signals)))));10
this/inv10;(all ref0:(one Track)|((Junction in ((Track <: succs) . ref0)) => (some ref1:(one Semaphore)|(ref1 in (ref0 . (Track <: signals))))));4;(all ref0:(one Track)|((ref0 in ((Track <: succs) . Junction)) => (ref0 in ((Track <: signals) . Semaphore))));11
this/inv6;((Track <: signals) in (Entry ->one Speed));4;(Entry in ((Track <: signals) . Speed));4
this/inv2;(all ref0:(one Signal),ref1:(one Track),ref2:(one Track)|((((ref1 -> ref0) in (Track <: signals)) && ((ref2 -> ref0) in (Track <: signals))) => (ref1 = ref2)));4;((all ref0:(one Signal),ref1:(one Track),ref2:(one Track)|((((ref1 -> ref0) in (Track <: signals)) && ((ref2 -> ref0) in (Track <: signals))) => (ref1 = ref2))) && (all ref3:(one Signal)|(some ref4:(one Track)|((ref4 -> ref3) in (Track <: signals)))));14
this/inv2;(all ref0:(one Signal),ref1:(one Track)|(ref0 in (ref1 . (Track <: signals))));4;(all ref0:(one Signal)|(one ref1:(one Track)|(ref0 in (ref1 . (Track <: signals)))));4
this/inv3;(all ref0:(one Track)|((no (ref0 . (^ (Track <: succs)))) => (ref0 in Exit)));4;(all ref0:(one Track)|((no (ref0 . (^ (Track <: succs)))) <=> (ref0 in Exit)));4
this/inv3;(all ref0:(one Track)|(no (ref0 . (Track <: succs))));4;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));6
this/inv5;(all ref0:(one Track)|(((# ((Track <: succs) . ref0)) > 2) <=> (ref0 in Junction)));4;(all ref0:(one Track)|(((# ((Track <: succs) . ref0)) > 1) <=> (ref0 in Junction)));2
this/inv5;(all ref0:(one Junction)|(some ref1:(one Track)|(ref0 in (ref1 . (Track <: succs)))));4;(Junction = {ref0:(one Track)|(! (lone ((Track <: succs) . ref0)))});11
this/inv1;(some ref0:(one Track)|((some (((Track <: succs) . ref0) & Entry)) && (some ((ref0 . (Track <: succs)) & Exit))));4;((some (Entry & Track)) && (some (Exit & Track)));9
this/inv9;(all ref0:(one Track)|((no ((ref0 . (Track <: succs)) & Junction)) => (no (ref0 . (Track <: signals)))));4;(all ref0:(one Track)|((no ((ref0 . (Track <: succs)) & Junction)) => (no ((ref0 . (Track <: signals)) & Semaphore))));4
this/inv4;(all ref0:(one Track)|((ref0 in Entry) => (Entry !in ((Track <: succs) . ref0))));4;(Entry = {ref0:(one Track)|(no ((Track <: succs) . ref0))});9
this/inv3;(all ref0:(one Track)|(((no (ref0 . (Track <: succs))) || (ref0 in (ref0 . (Track <: succs)))) => (ref0 in Exit)));4;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));10
this/inv5;((all ref0:(one Track)|((ref0 !in (Track . (Track <: succs))) => (ref0 !in Junction))) && (all ref1:(one Track),ref2:(one Track),ref3:(one Track)|(((ref1 != ref2) && (ref1 !in (ref3 . (Track <: succs))) && (ref1 in (ref2 . (Track <: succs))) && (ref2 != ref3)) => (ref1 !in Junction))));4;((all ref0:(one ((Track - Junction) - Entry))|(one ref1:(one Track)|(ref0 in (ref1 . (Track <: succs))))) && (all ref2:(one Junction)|(some ref3:(one Track),ref4:(one Track)|((ref2 in (ref3 . (Track <: succs))) && (ref2 in (ref4 . (Track <: succs))) && (ref3 != ref4)))));32
this/inv10;(all ref0:(one Track)|((ref0 in ((Track <: succs) . Junction)) => ((ref0 . (Track <: signals)) in Semaphore)));4;(all ref0:(one Track)|((ref0 in ((Track <: succs) . Junction)) => (ref0 in ((Track <: signals) . Semaphore))));4
this/inv2;(all ref0:(one Signal)|(one ref1:(one Track)|((ref0 -> ref1) in (Track <: signals))));3;(all ref0:(one Signal)|(one ref1:(one Track)|((ref1 -> ref0) in (Track <: signals))));6
this/inv2;(all ref0:(one Track),ref1:(one Track)|(no ((ref0 . (Track <: signals)) & (ref1 . (Track <: signals)))));3;(all ref0:(one Signal)|(one ref1:(one Track)|(ref0 in (ref1 . (Track <: signals)))));9
this/inv2;(no (Signal - (Track . (Track <: signals))));3;((all ref0:(one Signal)|(lone ((Track <: signals) . ref0))) && (no (Signal - (Track . (Track <: signals)))));6
this/inv3;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) => ((ref0 !in (Entry + Junction)) && (ref0 in Exit))));3;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));10
this/inv3;(all ref0:(one Track),ref1:(one Track)|((ref1 !in (ref0 . (Track <: succs))) => (ref0 in Exit)));3;(all ref0:(one Track)|((all ref1:(one Track)|(ref1 !in (ref0 . (Track <: succs)))) <=> (ref0 in Exit)));6
this/inv5;(all ref0:(one Junction)|(ref0 in ((Track . (Track <: succs)) . (^ (Track <: succs)))));3;(Junction = {ref0:(one Track)|(! (lone ((Track <: succs) . ref0)))});13
this/inv9;(all ref0:(one Signal),ref1:(one Track),ref2:(one Track)|(((ref1 !in Junction) && ((ref1 -> ref2) in (Track <: succs))) => ((ref0 !in Semaphore) && ((ref2 -> ref0) in (Track <: signals)))));3;(all ref0:(one Track)|((! (some ref1:(one Junction)|((ref0 -> ref1) in (Track <: succs)))) => (! (some ref2:(one Semaphore)|((ref0 -> ref2) in (Track <: signals))))));20
this/inv8;((Entry -> Exit) in (^ (Track <: succs)));3;((Entry -> Exit) in (* (Track <: succs)));2
this/inv5;(all ref0:(one Track)|(((some ((Track <: succs) . ref0)) && (some (ref0 . (Track <: succs)))) <=> (ref0 in Junction)));3;(all ref0:(one Track)|(((! (one ((Track <: succs) . ref0))) && (some ((Track <: succs) . ref0))) <=> (ref0 in Junction)));7
this/inv7;(all ref0:(one Track),ref1:(one Track)|(((ref0 in Entry) && (ref1 in Exit)) => ((ref1 -> ref0) !in (Track <: succs))));3;(all ref0:(one Track)|((ref0 -> ref0) !in (^ (Track <: succs))));14
this/inv5;(all ref0:(one Junction)|((# (ref0 & (Track . (Track <: succs)))) > 1));3;(all ref0:(one Track)|(((# ((Track <: succs) . ref0)) > 1) <=> (ref0 in Junction)));10
this/inv7;(all ref0:(one Track)|(ref0 in (ref0 . (^ (Track <: succs)))));3;(no ref0:(one Track)|(ref0 in (ref0 . (^ (Track <: succs)))));2
this/inv3;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) => ((ref0 !in Entry) && (ref0 in Exit))));3;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));8
this/inv4;((all ref0:(one Track)|((ref0 !in (Track . (^ (Track <: succs)))) => (ref0 in Entry))) && (Entry !in (Track . (^ (Track <: succs)))));3;((all ref0:(one Track)|((ref0 !in (Track . (^ (Track <: succs)))) => (ref0 in Entry))) && (all ref1:(one Entry)|(ref1 !in (Track . (^ (Track <: succs))))));5
this/inv2;(some ref0:(one Signal)|(ref0 in Track));3;((Track <: signals) in (Track one-> Signal));5
this/inv5;(all ref0:(one Track)|(((# (ref0 & (Track . (Track <: succs)))) > 1) => (ref0 in Junction)));3;(all ref0:(one Track)|(((# ((Track <: succs) . ref0)) > 1) <=> (ref0 in Junction)));8
this/inv2;(one ((Track <: signals) . Signal));3;(all ref0:(one Signal)|(one ((Track <: signals) . ref0)));3
this/inv3;(all ref0:(one Exit)|(lone (ref0 . (Track <: succs))));3;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));8
this/inv5;(all ref0:(one (Track - Junction))|(lone ((Track <: succs) . ref0)));3;(Junction = {ref0:(one Track)|(! (lone ((Track <: succs) . ref0)))});5
this/inv5;(all ref0:(one Track),ref1:(one Track),ref2:(one Track)|(((ref0 != ref1) && (ref0 != ref2) && (ref0 in (ref1 . (Track <: succs))) && (ref0 in (ref2 . (Track <: succs))) && (ref1 != ref2)) <=> (ref0 in Junction)));3;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|((ref0 in (ref1 . (Track <: succs))) && (ref0 in (ref2 . (Track <: succs))) && (ref1 != ref2))) <=> (ref0 in Junction)));12
this/inv10;(all ref0:(one Junction),ref1:(one Track)|((ref0 in (ref1 . (Track <: succs))) => (some (ref1 . (Track <: signals)))));3;(all ref0:(one Junction),ref1:(one Track)|((ref0 in (ref1 . (Track <: succs))) => (some ((ref1 . (Track <: signals)) & Semaphore))));6
this/inv10;(all ref0:(one Junction)|(some ref1:(one Semaphore)|(all ref2:(one ((Track <: succs) . ref0))|(ref1 in (ref2 . (Track <: signals))))));3;(((Track <: succs) . Junction) in ((Track <: signals) . Semaphore));9
this/inv8;(all ref0:(one Entry),ref1:(one Exit)|((ref0 in Exit) || (ref1 in (ref0 . (^ (Track <: succs))))));3;(all ref0:(one Entry),ref1:(one Exit)|((ref0 = ref1) || (ref1 in (ref0 . (^ (Track <: succs))))));8
this/inv5;(all ref0:(one Track)|(((# ((ref0 & Track) - (ref0 . (Track <: succs)))) > 1) <=> (ref0 in Junction)));3;(all ref0:(one Track)|(((# (ref0 . (~ (Track <: succs)))) > 1) <=> (ref0 in Junction)));7
this/inv8;(all ref0:(one Exit)|(some ref1:(one Entry)|(ref0 in (ref1 . (^ (Track <: succs))))));3;(all ref0:(one Entry)|(Exit in (ref0 + (ref0 . (^ (Track <: succs))))));7
this/inv6;(one ((Entry . (Track <: signals)) & Speed));3;(Entry in ((Track <: signals) . Speed));5
this/inv10;(all ref0:(one Track)|(((ref0 . (Track <: succs)) in Junction) => (Semaphore in (ref0 . (Track <: signals)))));3;(all ref0:(one Track)|((ref0 in ((Track <: succs) . Junction)) => (ref0 in ((Track <: signals) . Semaphore))));8
this/inv8;(all ref0:(one Entry)|(some ref1:(one Exit)|(ref1 in (ref0 . (* (Track <: succs))))));3;(all ref0:(one Entry),ref1:(one Exit)|(ref1 in (ref0 . (* (Track <: succs)))));4
this/inv10;(all ref0:(one Track)|((Junction in (ref0 . (Track <: succs))) => (some ref1:(one Semaphore)|(ref1 in (ref0 . (Track <: signals))))));3;(all ref0:(one Track)|((some ref1:(one Junction)|(ref1 in (ref0 . (Track <: succs)))) => (some ref2:(one Semaphore)|(ref2 in (ref0 . (Track <: signals))))));9
this/inv2;(Signal in (Track . (Track <: signals)));3;((Track <: signals) in (Track one-> Signal));6
this/inv5;(all ref0:(one Track)|((ref0 in Junction) => ((# ((^ (Track <: succs)) . ref0)) > 1)));3;(all ref0:(one Track)|(((# ((Track <: succs) . ref0)) > 1) <=> (ref0 in Junction)));11
this/inv3;(all ref0:(one Exit)|(none = (ref0 . (Track <: succs))));3;(all ref0:(one Track)|((none = (ref0 . (Track <: succs))) <=> (ref0 in Exit)));6
this/inv4;((all ref0:(one Entry),ref1:(one Track)|(ref0 !in (ref1 . (^ (Track <: succs))))) && (all ref2:(one Track),ref3:(one Track)|((ref2 !in (ref3 . (^ (Track <: succs)))) => (ref2 in Entry))));3;((all ref0:(one Entry),ref1:(one Track)|(ref0 !in (ref1 . (^ (Track <: succs))))) && (all ref2:(one Track)|((ref2 !in (Track . (^ (Track <: succs)))) => (ref2 in Entry))));9
this/inv4;(all ref0:(one Entry),ref1:(one Track)|(ref0 !in (ref1 . (Track <: succs))));3;(all ref0:(one Track)|((all ref1:(one Track)|(ref0 !in (ref1 . (Track <: succs)))) <=> (ref0 in Entry)));8
this/inv9;(all ref0:(one Track),ref1:(one Track)|(((ref0 !in Junction) && (ref1 in (ref0 . (Track <: succs)))) => (no ((ref0 . (Track <: signals)) & Semaphore))));3;(all ref0:(one Track)|((no ((ref0 . (Track <: succs)) & Junction)) => (no ((ref0 . (Track <: signals)) & Semaphore))));12
this/inv9;((all ref0:(one Track),ref1:(one Track)|(((ref0 !in Junction) && (ref1 in (ref0 . (Track <: succs)))) => (no ((ref0 . (Track <: signals)) & Semaphore)))) && (all ref2:(one Track)|((no (ref2 . (Track <: succs))) => (no ((ref2 . (Track <: signals)) & Semaphore)))));3;((all ref0:(one Track)|((no (ref0 . (Track <: succs))) => (no ((ref0 . (Track <: signals)) & Semaphore)))) && (all ref1:(one Track)|((no ((ref1 . (Track <: succs)) & Junction)) => (no ((ref1 . (Track <: signals)) & Semaphore)))));18
this/inv9;(all ref0:(one Track),ref1:(one Track)|((((ref0 -> ref1) !in (Track <: succs)) && (ref1 in Junction)) => (all ref2:(one Semaphore)|((ref0 -> ref2) !in (Track <: signals)))));3;(all ref0:(one Track)|((! (some ref1:(one Junction)|((ref0 -> ref1) in (Track <: succs)))) => (! (some ref2:(one Semaphore)|((ref0 -> ref2) in (Track <: signals))))));16
this/inv3;(all ref0:(one Track)|((some (ref0 & Exit)) => ((no (ref0 . (Track <: signals))) && (no (ref0 . (Track <: succs))))));3;((all ref0:(one (Track - Exit))|(some (ref0 . (Track <: succs)))) && (no (Exit . (Track <: succs))));13
this/inv8;(all ref0:(one Track)|(Exit in (ref0 . (^ (Track <: succs)))));3;(all ref0:(one Entry)|(Exit in (ref0 . (* (Track <: succs)))));4
this/inv1;(some ref0:(one Track)|((ref0 in Entry) || (ref0 in Exit)));3;((some ref0:(one Track)|(ref0 in Entry)) && (some ref1:(one Track)|(ref1 in Exit)));7
this/inv1;((Entry in Track) && (Exit in Track));3;(some ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) && (ref1 in Track)));6
this/inv6;(all ref0:(one Track)|(some ((ref0 . (Track <: signals)) & Speed)));3;(all ref0:(one Entry)|(some ((ref0 . (Track <: signals)) & Speed)));2
this/inv3;(all ref0:(one univ)|((ref0 in Exit) => (no (ref0 . (Track <: succs)))));3;(all ref0:(one Track)|((ref0 !in Exit) <=> (some (ref0 . (Track <: succs)))));8
this/inv10;(all ref0:(one Track)|((some ((ref0 . (Track <: succs)) & Junction)) => (one ((ref0 . (Track <: signals)) & Semaphore))));3;(all ref0:(one Track)|((some ((ref0 . (Track <: succs)) & Junction)) => (some ((ref0 . (Track <: signals)) & Semaphore))));4
this/inv2;(all ref0:(one Signal)|(one Track));3;((Track <: signals) in (Track one-> Signal));6
this/inv5;(all ref0:(one Track)|((ref0 in Junction) => (! (lone ((Track <: succs) . ref0)))));3;(Junction = {ref0:(one Track)|(! (lone ((Track <: succs) . ref0)))});6
this/inv9;(all ref0:(one Signal),ref1:(one Track)|(((ref0 in Semaphore) && ((ref1 -> ref0) in (Track <: signals))) => (ref1 in Junction)));3;(all ref0:(one Track)|((ref0 in ((Track <: signals) . Semaphore)) => (ref0 in ((Track <: succs) . Junction))));15
this/inv1;(one ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) && (ref1 in Track)));3;(some ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) && (ref1 in Track)));4
this/inv8;(all ref0:(one Track)|((ref0 in Entry) => (all ref1:(one Track)|((ref1 in (ref0 . (^ (Track <: succs)))) && (ref1 in Exit)))));3;(all ref0:(one Entry),ref1:(one Exit)|((ref0 != ref1) => (ref1 in (ref0 . (^ (Track <: succs))))));12
this/inv9;(all ref0:(one Track)|((Junction !in (ref0 . (^ (Track <: succs)))) => (no ref1:(one Semaphore)|(ref1 in (ref0 . (* (Track <: signals)))))));3;(all ref0:(one Track)|((no ((ref0 . (Track <: succs)) & Junction)) => (! (some ref1:(one Semaphore)|(ref1 in (ref0 . (Track <: signals)))))));12
